,follower_count,following_count,mentions_received,reposts_received,mentions_sent,reposts_sent,posts,platform,CPP
1365,1205166,3329,55.7950098681,24.7160051856,1.55777924808,0.334765666801,2.51153637688,1,24103.32
2523,182598,1402,145.844909693,74.002957632,23.5491892963,0.100503358535,15.9532425551,0,1825.98
88,501043,3289,307.805391227,72.5250702042,2.10364411311,0.604091150446,2.83240137645,0,5010.43
3242,15385,673,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.50397747795,0,153.85
3322,392738,9364,258.523923974,124.471540448,7.4713396256,0.595962080709,10.999133619,1,7854.76
3899,130850,3394,92.8696511202,16.5384838869,2.54804761537,0.100503358535,3.036687975,1,2617.0
2634,488553,38857,44.9295850425,5.14356577277,2.29966575197,0.571441825748,2.29727556415,0,4885.53
341,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,1,296.86
26,2774790,20342,5088.57716465,6.18308067892,0.810460607776,0.339522140564,1.08175730664,2,55495.8
2691,108768,57,0.762978430716,0.306073458935,3.61193964869,3.37050653553,10.6005015388,2,2175.36
3563,1097135,830,73.1656773765,19.8983664028,0.100503358535,0.100503358535,0.351840143871,2,21942.7
2364,236123,858,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246,2,4722.46
1615,501043,3289,307.805391227,72.5250702042,2.10364411311,0.604091150446,2.83240137645,0,5010.43
280,285735,276251,19.3275815086,7.29201558065,0.100503358535,0.100503358535,0.100503358535,1,5714.700000000001
1974,266407,1592,660.897263062,297.090332679,28.2579999628,0.839682343383,20.7226649911,2,5328.139999999999
5303,26821,24787,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,0,268.21000000000004
2854,206818,15196,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,2,4136.360000000001
92,1834007,773,1674.26690878,388.426427249,29.3318518028,7.30829344579,17.6597096249,2,36680.14
4288,203788,1069,1043.23595348,558.213656192,20.6436432941,1.37120787076,22.2313859611,1,4075.76
3934,138235,780,267.436511255,128.707882764,32.381551153,3.49534266799,26.6084698024,1,2764.7000000000003
3559,131920,364,651.765133792,170.153144385,4.80191984295,0.341936471695,7.05404416267,0,1319.1999999999998
75,119001,119704,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,1,2380.02
1358,2662235,824,4477.89835361,1748.8717326,16.4247061717,0.100503358535,16.671041355,0,26622.350000000002
1659,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,0,17061.88
660,662056,57,3526.91296862,77.158070311,0.84979013175,0.100503358535,1.62965511277,1,13241.12
2346,71597,44262,10.4035634589,3.36535463966,0.591205606947,0.100503358535,5.0745674068,2,1431.9399999999998
1254,580544,2799,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,1,11610.88
550,823481,2667,87.6076556937,28.673226189,6.65494590001,2.61579420283,5.04874777935,2,16469.62
4087,203788,1069,1043.23595348,558.213656192,20.6436432941,1.37120787076,22.2313859611,2,4075.76
4617,58090,6,98.9542408593,27.7975963377,0.796262414086,0.332423043719,0.332423043719,0,580.9000000000001
2991,34556,497,21.9143436275,7.34503038377,0.890861694084,0.100503358535,0.623902496382,0,345.55999999999995
361,3042715,3811,1951.52822645,890.613211633,1.37257368422,0.100503358535,2.88107706749,2,60854.3
1710,4321482,259,7068.5940808,3773.24875881,2.10199402263,0.339522140564,10.2165316735,2,86429.64
2010,3081505,119234,19.1730199185,9.94951080322,0.100503358535,0.100503358535,0.100503358535,1,61630.100000000006
3769,131920,364,651.765133792,170.153144385,4.80191984295,0.341936471695,7.05404416267,2,2638.3999999999996
2282,4321482,259,7068.5940808,3773.24875881,2.10199402263,0.339522140564,10.2165316735,2,86429.64
1878,85138,67047,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542,0,851.3800000000001
1793,128305,213,140.038427023,77.7520497721,2.14953593034,0.100503358535,19.4340698837,2,2566.1000000000004
3266,1445520,260,52.1790895658,13.5647223441,3.46356134255,1.06212017228,2.77127001244,0,14455.2
1394,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,2,296.86
2951,33669,29327,128.414854027,23.9196306635,6.5562550178,0.339522140564,12.2922053818,0,336.68999999999994
1538,130850,3394,92.8696511202,16.5384838869,2.54804761537,0.100503358535,3.036687975,0,1308.5
2886,501043,3289,307.805391227,72.5250702042,2.10364411311,0.604091150446,2.83240137645,1,10020.86
5182,2260661,233,13580.6294376,1883.09001537,27.1828015928,13.098383319,18.3497218154,0,22606.61
1117,128305,213,140.038427023,77.7520497721,2.14953593034,0.100503358535,19.4340698837,2,2566.1000000000004
950,366460,466,1167.89692965,415.263913927,49.9186328622,8.06155671768,82.5351766421,0,3664.6
3073,5922518,483,65758.403536,32054.0555967,1.61241011026,0.100503358535,2.63160675438,1,85876.511
3215,1641075,695,5237.29104892,1080.58372601,17.6361116683,3.39282996065,6.62220586411,0,16410.75
5072,285735,276251,19.3275815086,7.29201558065,0.100503358535,0.100503358535,0.100503358535,2,5714.700000000001
3601,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,1,689.26
4543,23230,495,118.052431863,56.6682926506,6.37320537301,0.840719744654,9.82700494448,1,464.6
3323,2745543,7828,349.819625135,107.081021087,0.604091150446,0.100503358535,2.39220134212,0,27455.43
104,9542820,2069,4336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,2,119285.25
2670,1525260,747,3316.25953264,1401.93976746,8.25713596151,6.55835573121,22.4431911187,2,30505.2
147,2745543,7828,349.819625135,107.081021087,0.604091150446,0.100503358535,2.39220134212,0,27455.43
2173,871652,140,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,0,8716.52
4225,823481,2667,87.6076556937,28.673226189,6.65494590001,2.61579420283,5.04874777935,2,16469.62
2964,41765,185,1529.64305757,282.858500112,76.8095144531,5.39217109551,104.438625475,0,417.65
5233,7360339,95,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,2,92004.2375
2618,126738,779,171.819555176,37.2942852658,4.41132266395,1.53022249247,4.20288258489,1,2534.76
4644,58090,6,98.9542408593,27.7975963377,0.796262414086,0.332423043719,0.332423043719,0,580.9000000000001
330,470926,322,1005.88841255,440.824681207,6.19692941619,2.89766623771,17.971280338,0,4709.26
1496,242529,7561,242.63363551,106.676389127,7.19833043932,2.04051108512,10.073921354,0,2425.29
1093,1891961,302,1595.79523221,808.303928523,2.47654175221,1.0518461562,7.46288493994,0,18919.61
1671,9542820,2069,4336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,0,95428.2
3914,206818,15196,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,2,4136.360000000001
2379,24437,279,12.3557961024,7.14426675627,2.13576731162,0.599382241421,4.66636477511,2,488.74
1606,71597,44262,10.4035634589,3.36535463966,0.591205606947,0.100503358535,5.0745674068,0,715.9699999999999
5122,143101,128686,874.212873202,347.630667262,4.49847061965,0.100503358535,34.9779777238,1,2862.02
2121,49326,42259,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,2,986.52
1478,57840,27137,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,2,1156.8000000000002
932,404679,3866,89.0150487336,10.4367800398,14.1894824157,0.830095012363,8.07089836465,0,4046.79
304,1912232,33395,38159.5386095,131.9544457,2.17324140238,0.62379677787,4.14311524276,0,19122.32
1672,823481,2667,87.6076556937,28.673226189,6.65494590001,2.61579420283,5.04874777935,1,16469.62
3432,11018,160,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259,2,220.36
5387,9542820,2069,4336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,1,138370.88999999998
1578,356712,2070,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,1,7134.24
4982,580544,2799,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,1,11610.88
3622,49326,42259,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,0,493.26
3298,78731,6212,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,1,1574.62
3756,158467,154157,299.60787906,80.1902863889,0.100503358535,0.100503358535,0.100503358535,0,1584.67
409,683346,814,646.341746064,319.620117101,3.70408830147,0.36479296426,5.12767010789,2,13666.92
4756,119001,119704,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,1,2380.02
2344,804394,1370,6881.48299573,5013.64229512,22.683131263,2.38553797354,18.4209811988,2,16087.880000000001
4600,1607541,93,389.533119657,217.628442156,0.359533601106,0.100503358535,0.84979013175,0,16075.41
64,1352348,331,19129.8486618,14552.7339915,2.06541803294,0.580955253724,16.2815024995,2,27046.96
262,45589,862,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,1,911.78
483,92462,692,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134,1,1849.24
1482,266407,1592,660.897263062,297.090332679,28.2579999628,0.839682343383,20.7226649911,2,5328.139999999999
2338,53678,1751,191.438869699,62.7249449229,0.100503358535,0.100503358535,0.100503358535,0,536.78
3166,48711,22845,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,0,487.11
1729,488553,38857,44.9295850425,5.14356577277,2.29966575197,0.571441825748,2.29727556415,0,4885.53
5129,19562,17637,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,2,391.24
2958,13395,688,1.42072348161,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0,133.95
5328,103607,53468,48.048702113,25.0929446732,0.100503358535,0.100503358535,0.100503358535,1,2072.14
4856,3302480,550744,936.636126376,206.101772388,41.3171893605,0.595962080709,42.8137044787,0,33024.8
4361,117913,1299,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034,1,2358.2599999999998
2531,19562,17637,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,0,195.62
653,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,1,4655.0599999999995
1603,580544,2799,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,2,11610.88
2111,45589,862,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,2,911.78
3995,1040229,725,1420.43804049,573.592695333,2.8074417817,0.86035687901,9.02871832426,0,10402.29
153,54453,7688,115.323357245,22.752883155,16.8677184175,2.09249850431,10.746838393,1,1089.06
5186,32342,2622,64.641881773,21.4921308523,22.2502876588,0.583369584856,27.5128375473,2,646.8399999999999
4724,206818,15196,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,0,2068.1800000000003
3909,5922518,483,65758.403536,32054.0555967,1.61241011026,0.100503358535,2.63160675438,2,74031.475
4324,828774,904,374.369869253,95.2745611912,2.57321391025,1.58739658919,2.31418366768,0,8287.74
2332,39262,848,40.4950207027,8.9436069153,3.22767690032,0.564342728903,1.07032070863,1,785.24
152,125512,13701,267.703832628,94.3880680445,10.9862864413,1.36020464936,11.1684045527,0,1255.12
2038,182598,1402,145.844909693,74.002957632,23.5491892963,0.100503358535,15.9532425551,2,3651.96
1125,154830,10613,138.757742448,50.1686980014,3.55783179957,0.341936471695,3.81385000977,2,3096.6000000000004
613,132100,56571,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236,2,2642.0
467,177796,0,9.1483841077,5.32269459265,0.100503358535,0.100503358535,0.100503358535,0,1777.96
1610,220242,357,452.547280711,140.0075344,13.439022061,3.04369326436,13.6479820066,0,2202.42
3271,4654040,1165830,684.489095714,291.522366505,0.35694329868,0.100503358535,3.07112094497,0,46540.4
4682,125512,13701,267.703832628,94.3880680445,10.9862864413,1.36020464936,11.1684045527,2,2510.24
1585,828774,904,374.369869253,95.2745611912,2.57321391025,1.58739658919,2.31418366768,0,8287.74
2434,177796,0,9.1483841077,5.32269459265,0.100503358535,0.100503358535,0.100503358535,1,3555.92
815,1404323,563,967.720641729,579.431127684,4.47379849183,0.805680232136,6.24180594033,2,28086.460000000003
4040,231951,147,52.1703327357,5.46379305496,1.92719251827,0.61340914185,0.880368339552,1,4639.0199999999995
197,25195,1443,1.66116373581,0.100503358535,0.354378899279,0.354378899279,5.0628163375,2,503.9
4869,16978,6715,0.332423043719,0.100503358535,0.100503358535,0.100503358535,3.34299851074,1,339.56000000000006
202,20542,635,10.99055651,1.45465674427,1.09579702847,0.598150193501,2.07771803393,1,410.84000000000003
3874,1674046,24246,1560.77045543,561.797879064,4.30041197934,1.08938693801,3.5551939912,2,33480.92
907,108768,57,0.762978430716,0.306073458935,3.61193964869,3.37050653553,10.6005015388,1,2175.36
383,3166413,276,1253.34542879,980.12092647,12.9634252305,2.38001807762,100.537796661,2,63328.26
1374,631958,674,614.96874489,329.330090956,4.05227895632,1.34056577289,12.3050354357,1,12639.16
2864,864557,7352,5744.73281891,5311.50720366,14.2957902199,0.351840143871,14.7637491918,1,17291.14
3341,4491415,756,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,1,89828.3
2136,131920,364,651.765133792,170.153144385,4.80191984295,0.341936471695,7.05404416267,0,1319.1999999999998
2076,185616,1001,266.013873916,54.3452304246,13.1119037493,0.334765666801,13.6651725665,2,3712.32
3862,26821,24787,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,0,268.21000000000004
3810,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,1,4655.0599999999995
4716,1445520,260,52.1790895658,13.5647223441,3.46356134255,1.06212017228,2.77127001244,2,28910.4
2976,78731,6212,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,1,1574.62
3214,181963,208,448.576177818,94.9503997405,2.09433099548,0.35694329868,2.09679333178,1,3639.2599999999998
1508,221001,906,3933.23800737,1574.38645056,0.339522140564,0.100503358535,12.7373300964,2,4420.02
1176,119001,119704,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,1,2380.02
1918,126738,779,171.819555176,37.2942852658,4.41132266395,1.53022249247,4.20288258489,0,1267.38
1718,25360,20872,1.48259322545,0.716815998035,1.08365421195,1.08365421195,2.53274438183,1,507.2
3575,11018,160,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259,0,110.18
4300,7185698,30,29146.9564617,18082.7435955,0.100503358535,0.100503358535,4.50239641345,2,89821.22500000002
5007,2260661,233,13580.6294376,1883.09001537,27.1828015928,13.098383319,18.3497218154,1,45213.22
2415,454514,1479,455.180615236,293.839558332,30.1880543966,0.100503358535,21.0631964465,2,9090.28
470,186557,90762,489.106378736,75.7688776728,0.100503358535,0.100503358535,0.100503358535,2,3731.14
4632,501043,3289,307.805391227,72.5250702042,2.10364411311,0.604091150446,2.83240137645,0,5010.43
3665,120772,468,660.384085815,145.539331294,5.02997588997,2.31389014514,6.30511611846,1,2415.44
2540,20288,1568,34.2837900328,21.3172019582,1.34796746583,0.600714082587,1.36592188825,0,202.88
4608,26821,24787,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,1,536.4200000000001
4003,47006,7814,80.4245750861,23.2592549278,4.50235113101,0.100503358535,5.52749826568,2,940.12
814,92462,692,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134,0,924.62
2938,462071,331717,201.098430037,136.251577298,0.100503358535,0.100503358535,0.100503358535,2,9241.42
3537,454514,1479,455.180615236,293.839558332,30.1880543966,0.100503358535,21.0631964465,2,9090.28
649,265258,209,631.915946309,457.648549848,5.46098548773,0.100503358535,7.49812649824,0,2652.58
699,25195,1443,1.66116373581,0.100503358535,0.354378899279,0.354378899279,5.0628163375,1,503.9
4530,1912232,33395,38159.5386095,131.9544457,2.17324140238,0.62379677787,4.14311524276,2,38244.64
4510,48711,22845,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,2,974.22
433,132100,56571,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236,2,2642.0
3822,1445520,260,52.1790895658,13.5647223441,3.46356134255,1.06212017228,2.77127001244,0,14455.2
4062,26821,24787,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,1,536.4200000000001
3893,1834007,773,1674.26690878,388.426427249,29.3318518028,7.30829344579,17.6597096249,2,36680.14
4359,1607541,93,389.533119657,217.628442156,0.359533601106,0.100503358535,0.84979013175,1,32150.82
4115,154830,10613,138.757742448,50.1686980014,3.55783179957,0.341936471695,3.81385000977,0,1548.3000000000002
2087,352126,499,476.925046137,201.19920615,6.7102808036,0.100503358535,7.97454850173,2,7042.5199999999995
1070,45589,862,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,2,911.78
314,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,1,689.26
5397,206818,15196,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,2,4136.360000000001
4013,26821,24787,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,0,268.21000000000004
1592,45589,862,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,1,911.78
378,33669,29327,128.414854027,23.9196306635,6.5562550178,0.339522140564,12.2922053818,0,336.68999999999994
3700,1834007,773,1674.26690878,388.426427249,29.3318518028,7.30829344579,17.6597096249,2,36680.14
1551,146298,49266,146.311226579,84.4510189798,1.3083555275,0.100503358535,4.0358259366,0,1462.98
4223,143101,128686,874.212873202,347.630667262,4.49847061965,0.100503358535,34.9779777238,2,2862.02
3403,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979003,9.60515452068,1,3262.9
1831,739581,10723,102.026750104,96.7713185484,1.53732181604,1.05435803853,3.46775398195,2,14791.62
1961,638283,150,20677.8834456,5606.96445094,1.32608699884,0.100503358535,33.6829020514,1,12765.66
417,488750,320,1207.19007707,599.721600029,0.842022024976,0.593198607493,7.04473454517,2,9775.0
990,117913,1299,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034,1,2358.2599999999998
4877,67736,30523,48.7654171991,14.0291133209,12.2462332026,0.100503358535,9.00010370921,2,1354.72
1143,41367,71,32.5496527385,16.5278458647,4.59073046229,1.58736518389,10.8323755103,1,827.3399999999999
2619,580544,2799,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,2,11610.88
1355,3742349,58111,1337.14689048,275.658602722,8.41601221535,1.55952189384,4.29605899526,0,37423.490000000005
5250,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,1,689.26
1536,268170,2087,48.0737198205,6.38389851852,0.35694329868,0.35694329868,0.35694329868,1,5363.400000000001
1611,488750,320,1207.19007707,599.721600029,0.842022024976,0.593198607493,7.04473454517,0,4887.5
3466,119001,119704,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,0,1190.01
346,47006,7814,80.4245750861,23.2592549278,4.50235113101,0.100503358535,5.52749826568,0,470.06
3260,181930,167755,716.291156501,624.295125228,0.100503358535,0.100503358535,0.100503358535,2,3638.6000000000004
1047,823481,2667,87.6076556937,28.673226189,6.65494590001,2.61579420283,5.04874777935,1,16469.62
1098,5922518,483,65758.403536,32054.0555967,1.61241011026,0.100503358535,2.63160675438,2,74031.475
1019,6085071,67,10357.2451628,5215.95304747,0.100503358535,0.100503358535,0.100503358535,1,88233.5295
3009,224146,272,56.7252801893,11.8540570388,0.100503358535,0.100503358535,5.7829787543,0,2241.46
4482,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,2,689.26
2827,220242,357,452.547280711,140.0075344,13.439022061,3.04369326436,13.6479820066,0,2202.42
4950,5708469,33,1069.26488095,414.297185999,0.100503358535,0.100503358535,0.35694329868,0,57084.69
4852,627949,150866,246.40384554,74.7054295201,21.2609389965,1.32068103422,15.2780657745,1,12558.98
1088,78083,679,165.594483553,89.1431564125,5.18626684479,2.4168313702,7.17936378545,0,780.8299999999999
2390,220242,357,452.547280711,140.0075344,13.439022061,3.04369326436,13.6479820066,2,4404.84
212,182598,1402,145.844909693,74.002957632,23.5491892963,0.100503358535,15.9532425551,0,1825.98
2088,298668,551,493.256379358,206.660552171,4.11521228104,0.854539102098,3.07546280949,2,5973.360000000001
4761,18365,498,2.81619152213,1.00900870662,0.100503358535,0.100503358535,0.100503358535,2,367.29999999999995
1553,889300,183,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,2,17786.0
4416,638283,150,20677.8834456,5606.96445094,1.32608699884,0.100503358535,33.6829020514,1,12765.66
1211,541611,2140,2418.36985923,981.459888729,13.9255848212,0.100503358535,32.9730239162,0,5416.11
895,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,0,344.63
3142,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,1,296.86
3455,185616,1001,266.013873916,54.3452304246,13.1119037493,0.334765666801,13.6651725665,0,1856.16
582,1641075,695,5237.29104892,1080.58372601,17.6361116683,3.39282996065,6.62220586411,1,32821.5
3016,739581,10723,102.026750104,96.7713185484,1.53732181604,1.05435803853,3.46775398195,2,14791.62
3209,19562,17637,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,0,195.62
4371,158467,154157,299.60787906,80.1902863889,0.100503358535,0.100503358535,0.100503358535,0,1584.67
866,1912232,33395,38159.5386095,131.9544457,2.17324140238,0.62379677787,4.14311524276,2,38244.64
87,70651,1529,119.252113283,26.7563556049,6.51534752447,2.07713156866,5.50262896386,0,706.51
4991,34802,777,199.72136693,77.4794363012,12.720854525,1.34339331533,14.4662912928,0,348.02
3624,128305,213,140.038427023,77.7520497721,2.14953593034,0.100503358535,19.4340698837,1,2566.1000000000004
1708,132100,56571,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236,0,1321.0
4439,32342,2622,64.641881773,21.4921308523,22.2502876588,0.583369584856,27.5128375473,0,323.41999999999996
2883,541611,2140,2418.36985923,981.459888729,13.9255848212,0.100503358535,32.9730239162,2,10832.22
3123,470926,322,1005.88841255,440.824681207,6.19692941619,2.89766623771,17.971280338,0,4709.26
1951,12932,1277,5.37822629327,1.22779985414,0.100503358535,0.100503358535,0.100503358535,2,258.64
2464,58090,6,98.9542408593,27.7975963377,0.796262414086,0.332423043719,0.332423043719,0,580.9000000000001
3163,1205166,3329,55.7950098681,24.7160051856,1.55777924808,0.334765666801,2.51153637688,0,12051.66
4702,24437,279,12.3557961024,7.14426675627,2.13576731162,0.599382241421,4.66636477511,1,488.74
1193,889300,183,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,2,17786.0
3615,3081505,119234,19.1730199185,9.94951080322,0.100503358535,0.100503358535,0.100503358535,0,30815.050000000003
4398,206818,15196,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,1,4136.360000000001
2499,221001,906,3933.23800737,1574.38645056,0.339522140564,0.100503358535,12.7373300964,2,4420.02
4907,39262,848,40.4950207027,8.9436069153,3.22767690032,0.564342728903,1.07032070863,0,392.62
3049,1352348,331,19129.8486618,14552.7339915,2.06541803294,0.580955253724,16.2815024995,1,27046.96
2179,242529,7561,242.63363551,106.676389127,7.19833043932,2.04051108512,10.073921354,1,4850.58
1147,1209835,3,86.8200838396,18.4581095795,0.100503358535,0.100503358535,0.100503358535,1,24196.7
2557,1674046,24246,1560.77045543,561.797879064,4.30041197934,1.08938693801,3.5551939912,2,33480.92
2912,41765,185,1529.64305757,282.858500112,76.8095144531,5.39217109551,104.438625475,0,417.65
1828,81241,288,16.6804282308,5.74988975658,3.00284913426,0.346838541843,2.5248115702,2,1624.82
1004,1481379,147521,9902.07037931,5012.05587584,10.4384603887,0.100503358535,193.072418229,1,29627.579999999998
1223,186557,90762,489.106378736,75.7688776728,0.100503358535,0.100503358535,0.100503358535,1,3731.14
3999,1259676,337,908.649321529,211.33367097,12.0217812214,7.5656429402,12.7923814521,2,25193.519999999997
3336,49326,42259,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,2,986.52
2429,25195,1443,1.66116373581,0.100503358535,0.354378899279,0.354378899279,5.0628163375,2,503.9
4802,242529,7561,242.63363551,106.676389127,7.19833043932,2.04051108512,10.073921354,2,4850.58
3833,53678,1751,191.438869699,62.7249449229,0.100503358535,0.100503358535,0.100503358535,1,1073.56
2993,1404323,563,967.720641729,579.431127684,4.47379849183,0.805680232136,6.24180594033,1,28086.460000000003
888,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,0,2327.5299999999997
706,48777,858,247.238745401,74.1034922474,3.03169565479,1.81674611367,21.1756960799,2,975.54
569,11018,160,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259,2,220.36
469,92462,692,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134,0,924.62
4847,41765,185,1529.64305757,282.858500112,76.8095144531,5.39217109551,104.438625475,0,417.65
5068,7360339,95,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,2,92004.2375
5127,23230,495,118.052431863,56.6682926506,6.37320537301,0.840719744654,9.82700494448,0,232.3
2485,4947410,112,1774.21392717,830.899475371,0.100503358535,0.100503358535,0.100503358535,0,49474.1
2633,3302480,550744,936.636126376,206.101772388,41.3171893605,0.595962080709,42.8137044787,0,33024.8
145,132100,56571,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236,0,1321.0
4002,662056,57,3526.91296862,77.158070311,0.84979013175,0.100503358535,1.62965511277,1,13241.12
1122,44034,2974,223.914525839,85.6051762716,23.6886708148,9.26024467972,21.0503096777,2,880.68
2496,102116,293,1729.45163398,763.659739323,30.8299766589,8.56836692169,93.3115713274,2,2042.32
4260,871652,140,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,1,17433.04
1779,221001,906,3933.23800737,1574.38645056,0.339522140564,0.100503358535,12.7373300964,0,2210.01
3629,110277,975,154.906509262,67.766059504,2.83682937971,0.850287917213,3.30491201133,1,2205.54
2167,11147,1500,40.5925124122,5.92300880671,19.6480644548,1.86176520715,12.2610292136,1,222.94
3798,541611,2140,2418.36985923,981.459888729,13.9255848212,0.100503358535,32.9730239162,2,10832.22
4486,298668,551,493.256379358,206.660552171,4.11521228104,0.854539102098,3.07546280949,0,2986.6800000000003
5440,57840,27137,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,2,1156.8000000000002
2202,10270,5625,74.5379654876,34.7487061203,0.100503358535,0.100503358535,3.31864525418,1,205.39999999999998
5153,20288,1568,34.2837900328,21.3172019582,1.34796746583,0.600714082587,1.36592188825,1,405.76
760,804394,1370,6881.48299573,5013.64229512,22.683131263,2.38553797354,18.4209811988,0,8043.9400000000005
135,108768,57,0.762978430716,0.306073458935,3.61193964869,3.37050653553,10.6005015388,1,2175.36
3878,54453,7688,115.323357245,22.752883155,16.8677184175,2.09249850431,10.746838393,0,544.53
3015,49326,42259,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,0,493.26
509,48777,858,247.238745401,74.1034922474,3.03169565479,1.81674611367,21.1756960799,0,487.77
4968,131920,364,651.765133792,170.153144385,4.80191984295,0.341936471695,7.05404416267,2,2638.3999999999996
4597,404679,3866,89.0150487336,10.4367800398,14.1894824157,0.830095012363,8.07089836465,0,4046.79
2704,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979003,9.60515452068,0,1631.45
71,480412,11948,1795.52554643,685.575043835,4.53498744385,1.31814022265,15.8259155715,1,9608.24
759,10903,965,33.6440171925,12.2117726865,2.08939990825,0.100503358535,1.8121215676,0,109.03
4528,19562,17637,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,2,391.24
525,739581,10723,102.026750104,96.7713185484,1.53732181604,1.05435803853,3.46775398195,1,14791.62
3989,23230,495,118.052431863,56.6682926506,6.37320537301,0.840719744654,9.82700494448,2,464.6
